"COUNTRY","Country","ISC11A","ISCED-A 2011","SEX","Gender","AGE","Age","PIAAC_CATEGORY","Category","INDICATOR","Indicator","MEASURE","Measure","YEAR","Reference year","Value","Flag Codes","Flags"
"LUX","Luxembourg","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_SOCMEDIA","Percentage of adults who actively participate in social media on a daily basis","VALUE","Value","2015","2015",39,,
"LUX","Luxembourg","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_SOCMEDIA","Percentage of adults who actively participate in social media on a daily basis","VALUE","Value","2015","2015",37,,
"LUX","Luxembourg","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_SOCMEDIA","Percentage of adults who actively participate in social media on a daily basis","VALUE","Value","2015","2015",36,,
"NLD","Netherlands","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_CULT_SPORT","Percentage of adults who participated in any cultural or sporting activities in the last 12 months","VALUE","Value","2015","2015",78,,
"NLD","Netherlands","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_CULT_SPORT","Percentage of adults who participated in any cultural or sporting activities in the last 12 months","VALUE","Value","2015","2015",90,,
"NLD","Netherlands","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_CULT_SPORT","Percentage of adults who participated in any cultural or sporting activities in the last 12 months","VALUE","Value","2015","2015",97,,
"NLD","Netherlands","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_CULT_SPORT","Percentage of adults who participated in any cultural or sporting activities in the last 12 months","VALUE","Value","2015","2015",91,,
"NLD","Netherlands","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_FRIENDS","Percentage of adults who get together with friends living outside their household at least once a week","VALUE","Value","2015","2015",47,,
"NLD","Netherlands","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_FRIENDS","Percentage of adults who get together with friends living outside their household at least once a week","VALUE","Value","2015","2015",49,,
"NLD","Netherlands","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_FRIENDS","Percentage of adults who get together with friends living outside their household at least once a week","VALUE","Value","2015","2015",57,,
"NLD","Netherlands","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_FRIENDS","Percentage of adults who get together with friends living outside their household at least once a week","VALUE","Value","2015","2015",52,,
"NLD","Netherlands","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_VOLUNTEER","Percentgae of adults who participated in formal voluntary activities in the last 12 months","VALUE","Value","2015","2015",33,,
"NLD","Netherlands","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_VOLUNTEER","Percentgae of adults who participated in formal voluntary activities in the last 12 months","VALUE","Value","2015","2015",39,,
"NLD","Netherlands","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_VOLUNTEER","Percentgae of adults who participated in formal voluntary activities in the last 12 months","VALUE","Value","2015","2015",50,,
"NLD","Netherlands","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_VOLUNTEER","Percentgae of adults who participated in formal voluntary activities in the last 12 months","VALUE","Value","2015","2015",42,,
"NLD","Netherlands","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_HELP","Percentgae of adults who have someone to ask for help","VALUE","Value","2015","2015",85,,
"NLD","Netherlands","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_HELP","Percentgae of adults who have someone to ask for help","VALUE","Value","2015","2015",93,,
"NLD","Netherlands","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_HELP","Percentgae of adults who have someone to ask for help","VALUE","Value","2015","2015",96,,
"NLD","Netherlands","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_HELP","Percentgae of adults who have someone to ask for help","VALUE","Value","2015","2015",93,,
"NLD","Netherlands","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_SOCMEDIA","Percentage of adults who actively participate in social media on a daily basis","VALUE","Value","2015","2015",36,,
"NLD","Netherlands","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_SOCMEDIA","Percentage of adults who actively participate in social media on a daily basis","VALUE","Value","2015","2015",44,,
"NLD","Netherlands","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_SOCMEDIA","Percentage of adults who actively participate in social media on a daily basis","VALUE","Value","2015","2015",43,,
"NLD","Netherlands","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_SOCMEDIA","Percentage of adults who actively participate in social media on a daily basis","VALUE","Value","2015","2015",42,,
"NZL","New Zealand","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_CULT_SPORT","Percentage of adults who participated in any cultural or sporting activities in the last 12 months","VALUE","Value","2017","2017",69,,
"NZL","New Zealand","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_CULT_SPORT","Percentage of adults who participated in any cultural or sporting activities in the last 12 months","VALUE","Value","2017","2017",68,,
"NZL","New Zealand","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_CULT_SPORT","Percentage of adults who participated in any cultural or sporting activities in the last 12 months","VALUE","Value","2017","2017",78,,
"NZL","New Zealand","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_CULT_SPORT","Percentage of adults who participated in any cultural or sporting activities in the last 12 months","VALUE","Value","2017","2017",73,,
"NZL","New Zealand","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_FRIENDS","Percentage of adults who get together with friends living outside their household at least once a week","VALUE","Value","2017","2017",62,,
"NZL","New Zealand","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_FRIENDS","Percentage of adults who get together with friends living outside their household at least once a week","VALUE","Value","2017","2017",69,,
"NZL","New Zealand","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_FRIENDS","Percentage of adults who get together with friends living outside their household at least once a week","VALUE","Value","2017","2017",66,,
"NZL","New Zealand","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_FRIENDS","Percentage of adults who get together with friends living outside their household at least once a week","VALUE","Value","2017","2017",66,,
"NZL","New Zealand","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_VOLUNTEER","Percentgae of adults who participated in formal voluntary activities in the last 12 months","VALUE","Value","2017","2017",44,,
"NZL","New Zealand","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_VOLUNTEER","Percentgae of adults who participated in formal voluntary activities in the last 12 months","VALUE","Value","2017","2017",45,,
"NZL","New Zealand","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_VOLUNTEER","Percentgae of adults who participated in formal voluntary activities in the last 12 months","VALUE","Value","2017","2017",56,,
"NZL","New Zealand","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_VOLUNTEER","Percentgae of adults who participated in formal voluntary activities in the last 12 months","VALUE","Value","2017","2017",51,,
"NZL","New Zealand","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_HELP","Percentgae of adults who have someone to ask for help","VALUE","Value","2017","2017",95,,
"NZL","New Zealand","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_HELP","Percentgae of adults who have someone to ask for help","VALUE","Value","2017","2017",97,,
"NZL","New Zealand","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_HELP","Percentgae of adults who have someone to ask for help","VALUE","Value","2017","2017",98,,
"NZL","New Zealand","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_HELP","Percentgae of adults who have someone to ask for help","VALUE","Value","2017","2017",97,,
"NZL","New Zealand","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_SOCMEDIA","Percentage of adults who actively participate in social media on a daily basis","VALUE","Value","2017","2017",44,,
"NZL","New Zealand","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_SOCMEDIA","Percentage of adults who actively participate in social media on a daily basis","VALUE","Value","2017","2017",48,,
"NZL","New Zealand","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_SOCMEDIA","Percentage of adults who actively participate in social media on a daily basis","VALUE","Value","2017","2017",49,,
"NZL","New Zealand","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_SOCMEDIA","Percentage of adults who actively participate in social media on a daily basis","VALUE","Value","2017","2017",47,,
"NOR","Norway","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_CULT_SPORT","Percentage of adults who participated in any cultural or sporting activities in the last 12 months","VALUE","Value","2015","2015",81,,
"NOR","Norway","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_CULT_SPORT","Percentage of adults who participated in any cultural or sporting activities in the last 12 months","VALUE","Value","2015","2015",93,,
"NOR","Norway","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_CULT_SPORT","Percentage of adults who participated in any cultural or sporting activities in the last 12 months","VALUE","Value","2015","2015",98,,
"NOR","Norway","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_CULT_SPORT","Percentage of adults who participated in any cultural or sporting activities in the last 12 months","VALUE","Value","2015","2015",92,,
"NOR","Norway","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_FRIENDS","Percentage of adults who get together with friends living outside their household at least once a week","VALUE","Value","2015","2015",64,,
"NOR","Norway","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_FRIENDS","Percentage of adults who get together with friends living outside their household at least once a week","VALUE","Value","2015","2015",64,,
"NOR","Norway","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_FRIENDS","Percentage of adults who get together with friends living outside their household at least once a week","VALUE","Value","2015","2015",64,,
"NOR","Norway","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_FRIENDS","Percentage of adults who get together with friends living outside their household at least once a week","VALUE","Value","2015","2015",64,,
"NOR","Norway","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_VOLUNTEER","Percentgae of adults who participated in formal voluntary activities in the last 12 months","VALUE","Value","2015","2015",31,,
"NOR","Norway","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_VOLUNTEER","Percentgae of adults who participated in formal voluntary activities in the last 12 months","VALUE","Value","2015","2015",53,,
"NOR","Norway","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_VOLUNTEER","Percentgae of adults who participated in formal voluntary activities in the last 12 months","VALUE","Value","2015","2015",59,,
"NOR","Norway","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_VOLUNTEER","Percentgae of adults who participated in formal voluntary activities in the last 12 months","VALUE","Value","2015","2015",51,,
"NOR","Norway","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_HELP","Percentgae of adults who have someone to ask for help","VALUE","Value","2015","2015",93,,
"NOR","Norway","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_HELP","Percentgae of adults who have someone to ask for help","VALUE","Value","2015","2015",98,,
"NOR","Norway","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_HELP","Percentgae of adults who have someone to ask for help","VALUE","Value","2015","2015",99,,
"NOR","Norway","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_HELP","Percentgae of adults who have someone to ask for help","VALUE","Value","2015","2015",97,,
"NOR","Norway","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_SOCMEDIA","Percentage of adults who actively participate in social media on a daily basis","VALUE","Value","2015","2015",48,,
"NOR","Norway","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_SOCMEDIA","Percentage of adults who actively participate in social media on a daily basis","VALUE","Value","2015","2015",48,,
"NOR","Norway","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_SOCMEDIA","Percentage of adults who actively participate in social media on a daily basis","VALUE","Value","2015","2015",49,,
"NOR","Norway","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_SOCMEDIA","Percentage of adults who actively participate in social media on a daily basis","VALUE","Value","2015","2015",48,,
"POL","Poland","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_CULT_SPORT","Percentage of adults who participated in any cultural or sporting activities in the last 12 months","VALUE","Value","2015","2015",24,,
"POL","Poland","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_CULT_SPORT","Percentage of adults who participated in any cultural or sporting activities in the last 12 months","VALUE","Value","2015","2015",53,,
"POL","Poland","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_CULT_SPORT","Percentage of adults who participated in any cultural or sporting activities in the last 12 months","VALUE","Value","2015","2015",89,,
"POL","Poland","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_CULT_SPORT","Percentage of adults who participated in any cultural or sporting activities in the last 12 months","VALUE","Value","2015","2015",60,,
"POL","Poland","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_FRIENDS","Percentage of adults who get together with friends living outside their household at least once a week","VALUE","Value","2015","2015",21,"r","Data below a reliability threshold"
"POL","Poland","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_FRIENDS","Percentage of adults who get together with friends living outside their household at least once a week","VALUE","Value","2015","2015",19,"r","Data below a reliability threshold"
"POL","Poland","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_FRIENDS","Percentage of adults who get together with friends living outside their household at least once a week","VALUE","Value","2015","2015",22,"r","Data below a reliability threshold"
"POL","Poland","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_FRIENDS","Percentage of adults who get together with friends living outside their household at least once a week","VALUE","Value","2015","2015",20,"r","Data below a reliability threshold"
"POL","Poland","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_VOLUNTEER","Percentgae of adults who participated in formal voluntary activities in the last 12 months","VALUE","Value","2015","2015",6,"r","Data below a reliability threshold"
"POL","Poland","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_VOLUNTEER","Percentgae of adults who participated in formal voluntary activities in the last 12 months","VALUE","Value","2015","2015",12,"r","Data below a reliability threshold"
"POL","Poland","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_VOLUNTEER","Percentgae of adults who participated in formal voluntary activities in the last 12 months","VALUE","Value","2015","2015",26,"r","Data below a reliability threshold"
"POL","Poland","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_VOLUNTEER","Percentgae of adults who participated in formal voluntary activities in the last 12 months","VALUE","Value","2015","2015",15,"r","Data below a reliability threshold"
"POL","Poland","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_HELP","Percentgae of adults who have someone to ask for help","VALUE","Value","2015","2015",92,"r","Data below a reliability threshold"
"POL","Poland","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_HELP","Percentgae of adults who have someone to ask for help","VALUE","Value","2015","2015",95,"r","Data below a reliability threshold"
"POL","Poland","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_HELP","Percentgae of adults who have someone to ask for help","VALUE","Value","2015","2015",99,"r","Data below a reliability threshold"
"POL","Poland","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_HELP","Percentgae of adults who have someone to ask for help","VALUE","Value","2015","2015",96,"r","Data below a reliability threshold"
"POL","Poland","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_SOCMEDIA","Percentage of adults who actively participate in social media on a daily basis","VALUE","Value","2015","2015",5,"r","Data below a reliability threshold"
"POL","Poland","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_SOCMEDIA","Percentage of adults who actively participate in social media on a daily basis","VALUE","Value","2015","2015",12,"r","Data below a reliability threshold"
"POL","Poland","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_SOCMEDIA","Percentage of adults who actively participate in social media on a daily basis","VALUE","Value","2015","2015",26,"r","Data below a reliability threshold"
"POL","Poland","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_SOCMEDIA","Percentage of adults who actively participate in social media on a daily basis","VALUE","Value","2015","2015",15,"r","Data below a reliability threshold"
"PRT","Portugal","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_CULT_SPORT","Percentage of adults who participated in any cultural or sporting activities in the last 12 months","VALUE","Value","2015","2015",60,,
"PRT","Portugal","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_CULT_SPORT","Percentage of adults who participated in any cultural or sporting activities in the last 12 months","VALUE","Value","2015","2015",85,,
"PRT","Portugal","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_CULT_SPORT","Percentage of adults who participated in any cultural or sporting activities in the last 12 months","VALUE","Value","2015","2015",94,,
"PRT","Portugal","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_CULT_SPORT","Percentage of adults who participated in any cultural or sporting activities in the last 12 months","VALUE","Value","2015","2015",72,,
"PRT","Portugal","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_FRIENDS","Percentage of adults who get together with friends living outside their household at least once a week","VALUE","Value","2015","2015",69,,
"PRT","Portugal","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_FRIENDS","Percentage of adults who get together with friends living outside their household at least once a week","VALUE","Value","2015","2015",72,,
"PRT","Portugal","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_FRIENDS","Percentage of adults who get together with friends living outside their household at least once a week","VALUE","Value","2015","2015",70,,
"PRT","Portugal","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_FRIENDS","Percentage of adults who get together with friends living outside their household at least once a week","VALUE","Value","2015","2015",70,,
"PRT","Portugal","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_VOLUNTEER","Percentgae of adults who participated in formal voluntary activities in the last 12 months","VALUE","Value","2015","2015",6,,
"PRT","Portugal","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_VOLUNTEER","Percentgae of adults who participated in formal voluntary activities in the last 12 months","VALUE","Value","2015","2015",12,,
"PRT","Portugal","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_VOLUNTEER","Percentgae of adults who participated in formal voluntary activities in the last 12 months","VALUE","Value","2015","2015",17,,
"PRT","Portugal","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_VOLUNTEER","Percentgae of adults who participated in formal voluntary activities in the last 12 months","VALUE","Value","2015","2015",10,,
"PRT","Portugal","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_HELP","Percentgae of adults who have someone to ask for help","VALUE","Value","2015","2015",87,,
"PRT","Portugal","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_HELP","Percentgae of adults who have someone to ask for help","VALUE","Value","2015","2015",92,,
"PRT","Portugal","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_HELP","Percentgae of adults who have someone to ask for help","VALUE","Value","2015","2015",96,,
"PRT","Portugal","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_HELP","Percentgae of adults who have someone to ask for help","VALUE","Value","2015","2015",90,,
"PRT","Portugal","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_SOCMEDIA","Percentage of adults who actively participate in social media on a daily basis","VALUE","Value","2015","2015",14,,
"PRT","Portugal","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_SOCMEDIA","Percentage of adults who actively participate in social media on a daily basis","VALUE","Value","2015","2015",39,,
"PRT","Portugal","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_SOCMEDIA","Percentage of adults who actively participate in social media on a daily basis","VALUE","Value","2015","2015",39,,
"PRT","Portugal","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_SOCMEDIA","Percentage of adults who actively participate in social media on a daily basis","VALUE","Value","2015","2015",25,,
"SVK","Slovak Republic","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_CULT_SPORT","Percentage of adults who participated in any cultural or sporting activities in the last 12 months","VALUE","Value","2015","2015",32,,
"SVK","Slovak Republic","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_CULT_SPORT","Percentage of adults who participated in any cultural or sporting activities in the last 12 months","VALUE","Value","2015","2015",69,,
"SVK","Slovak Republic","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_CULT_SPORT","Percentage of adults who participated in any cultural or sporting activities in the last 12 months","VALUE","Value","2015","2015",89,,
"SVK","Slovak Republic","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_CULT_SPORT","Percentage of adults who participated in any cultural or sporting activities in the last 12 months","VALUE","Value","2015","2015",71,,
"SVK","Slovak Republic","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_FRIENDS","Percentage of adults who get together with friends living outside their household at least once a week","VALUE","Value","2015","2015",49,,
"SVK","Slovak Republic","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_FRIENDS","Percentage of adults who get together with friends living outside their household at least once a week","VALUE","Value","2015","2015",55,,
"SVK","Slovak Republic","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_FRIENDS","Percentage of adults who get together with friends living outside their household at least once a week","VALUE","Value","2015","2015",62,,
"SVK","Slovak Republic","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_FRIENDS","Percentage of adults who get together with friends living outside their household at least once a week","VALUE","Value","2015","2015",57,,
"SVK","Slovak Republic","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_VOLUNTEER","Percentgae of adults who participated in formal voluntary activities in the last 12 months","VALUE","Value","2015","2015",5,,
"SVK","Slovak Republic","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_VOLUNTEER","Percentgae of adults who participated in formal voluntary activities in the last 12 months","VALUE","Value","2015","2015",7,,
"SVK","Slovak Republic","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_VOLUNTEER","Percentgae of adults who participated in formal voluntary activities in the last 12 months","VALUE","Value","2015","2015",14,,
"SVK","Slovak Republic","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_VOLUNTEER","Percentgae of adults who participated in formal voluntary activities in the last 12 months","VALUE","Value","2015","2015",9,,
"SVK","Slovak Republic","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_HELP","Percentgae of adults who have someone to ask for help","VALUE","Value","2015","2015",92,,
"SVK","Slovak Republic","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_HELP","Percentgae of adults who have someone to ask for help","VALUE","Value","2015","2015",98,,
"SVK","Slovak Republic","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_HELP","Percentgae of adults who have someone to ask for help","VALUE","Value","2015","2015",99,,
"SVK","Slovak Republic","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_HELP","Percentgae of adults who have someone to ask for help","VALUE","Value","2015","2015",98,,
"SVK","Slovak Republic","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_SOCMEDIA","Percentage of adults who actively participate in social media on a daily basis","VALUE","Value","2015","2015",8,,
"SVK","Slovak Republic","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_SOCMEDIA","Percentage of adults who actively participate in social media on a daily basis","VALUE","Value","2015","2015",27,,
"SVK","Slovak Republic","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_SOCMEDIA","Percentage of adults who actively participate in social media on a daily basis","VALUE","Value","2015","2015",47,,
"SVK","Slovak Republic","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_SOCMEDIA","Percentage of adults who actively participate in social media on a daily basis","VALUE","Value","2015","2015",30,,
"ESP","Spain","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_CULT_SPORT","Percentage of adults who participated in any cultural or sporting activities in the last 12 months","VALUE","Value","2015","2015",49,,
"ESP","Spain","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_CULT_SPORT","Percentage of adults who participated in any cultural or sporting activities in the last 12 months","VALUE","Value","2015","2015",72,,
"ESP","Spain","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_CULT_SPORT","Percentage of adults who participated in any cultural or sporting activities in the last 12 months","VALUE","Value","2015","2015",87,,
"ESP","Spain","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_CULT_SPORT","Percentage of adults who participated in any cultural or sporting activities in the last 12 months","VALUE","Value","2015","2015",68,,
