"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CAN","Canada","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","1975","1975","PC","Percentage","0","Units",,,16.115578,,
"CAN","Canada","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","1976","1976","PC","Percentage","0","Units",,,15.280747,,
"CAN","Canada","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","1977","1977","PC","Percentage","0","Units",,,9.525712,,
"CAN","Canada","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","1978","1978","PC","Percentage","0","Units",,,5.693382,,
"CAN","Canada","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","1979","1979","PC","Percentage","0","Units",,,7.201798,,
"CAN","Canada","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","1980","1980","PC","Percentage","0","Units",,,9.482326,,
"CAN","Canada","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","1981","1981","PC","Percentage","0","Units",,,12.892864,,
"CAN","Canada","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","1982","1982","PC","Percentage","0","Units",,,12.460255,,
"CAN","Canada","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","1983","1983","PC","Percentage","0","Units",,,4.798444,,
"CAN","Canada","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","1984","1984","PC","Percentage","0","Units",,,4.499311,,
"CAN","Canada","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","1985","1985","PC","Percentage","0","Units",,,4.13033,,
"CAN","Canada","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","1986","1986","PC","Percentage","0","Units",,,2.967204,,
"CAN","Canada","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","1987","1987","PC","Percentage","0","Units",,,4.710037,,
"CAN","Canada","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","1988","1988","PC","Percentage","0","Units",,,6.030677,,
"CAN","Canada","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","1989","1989","PC","Percentage","0","Units",,,5.638295,,
"CAN","Canada","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","1990","1990","PC","Percentage","0","Units",,,5.294696,,
"CAN","Canada","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","1991","1991","PC","Percentage","0","Units",,,6.381191,,
"CAN","Canada","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","1992","1992","PC","Percentage","0","Units",,,3.780248,,
"CAN","Canada","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","1993","1993","PC","Percentage","0","Units",,,1.617504,,
"CAN","Canada","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","1994","1994","PC","Percentage","0","Units",,,0.402617,,
"CAN","Canada","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","1995","1995","PC","Percentage","0","Units",,,1.436471,,
"CAN","Canada","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","1996","1996","PC","Percentage","0","Units",,,1.298426,,
"CAN","Canada","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","1997","1997","PC","Percentage","0","Units",,,3.242217,,
"CAN","Canada","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","1998","1998","PC","Percentage","0","Units",,,3.730353,,
"CAN","Canada","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","1999","1999","PC","Percentage","0","Units",,,2.315826,,
"CAN","Canada","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","2000","2000","PC","Percentage","0","Units",,,5.905405,,
"CAN","Canada","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","2001","2001","PC","Percentage","0","Units",,,3.198059,,
"CAN","Canada","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","2002","2002","PC","Percentage","0","Units",,,2.125645,,
"CAN","Canada","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","2003","2003","PC","Percentage","0","Units",,,2.407297,,
"CAN","Canada","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","2004","2004","PC","Percentage","0","Units",,,3.148403,,
"CAN","Canada","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","2005","2005","PC","Percentage","0","Units",,,4.374862,,
"CAN","Canada","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","2006","2006","PC","Percentage","0","Units",,,4.559932,,
"CAN","Canada","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","2007","2007","PC","Percentage","0","Units",,,4.351988,,
"CAN","Canada","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","2008","2008","PC","Percentage","0","Units",,,2.876184,,
"CAN","Canada","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","2009","2009","PC","Percentage","0","Units",,,2.671651,,
"CAN","Canada","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","2010","2010","PC","Percentage","0","Units",,,0.884358,,
"CAN","Canada","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","2011","2011","PC","Percentage","0","Units",,,3.395575,,
"CAN","Canada","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","2012","2012","PC","Percentage","0","Units",,,2.894543,,
"CAN","Canada","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","2013","2013","PC","Percentage","0","Units",,,3.343659,,
"CAN","Canada","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","2014","2014","PC","Percentage","0","Units",,,3.31224,,
"CAN","Canada","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","2015","2015","PC","Percentage","0","Units",,,1.954627,,
"CAN","Canada","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","2016","2016","PC","Percentage","0","Units",,,-0.673692,,
"CAN","Canada","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","2017","2017","PC","Percentage","0","Units",,,2.375995,,
"CAN","Canada","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","2018","2018","PC","Percentage","0","Units",,,2.663278,,
"CAN","Canada","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","2019","2019","PC","Percentage","0","Units",,,3.119887,,
"CAN","Canada","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","2020","2020","PC","Percentage","0","Units",,,10.419493,,
"CAN","Canada","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","2021","2021","PC","Percentage","0","Units",,,-1.150336,,
"CAN","Canada","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","1971","1971","PC","Percentage","0","Units",,,7.108739,,
"CAN","Canada","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","1972","1972","PC","Percentage","0","Units",,,8.84241,,
"CAN","Canada","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","1973","1973","PC","Percentage","0","Units",,,9.161047,,
"CAN","Canada","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","1974","1974","PC","Percentage","0","Units",,,14.895124,,
"CAN","Canada","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","1975","1975","PC","Percentage","0","Units",,,14.991095,,
"CAN","Canada","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","1976","1976","PC","Percentage","0","Units",,,14.554359,,
"CAN","Canada","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","1977","1977","PC","Percentage","0","Units",,,8.344804,,
"CAN","Canada","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","1978","1978","PC","Percentage","0","Units",,,5.963497,,
"CAN","Canada","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","1979","1979","PC","Percentage","0","Units",,,7.735584,,
"CAN","Canada","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","1980","1980","PC","Percentage","0","Units",,,9.196591,,
"CAN","Canada","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","1981","1981","PC","Percentage","0","Units",,,11.984099,,
"CAN","Canada","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","1982","1982","PC","Percentage","0","Units",,,10.924035,,
"CAN","Canada","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","1983","1983","PC","Percentage","0","Units",,,4.374095,,
"CAN","Canada","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","1984","1984","PC","Percentage","0","Units",,,5.211666,,
"CAN","Canada","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","1985","1985","PC","Percentage","0","Units",,,4.423265,,
"CAN","Canada","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","1986","1986","PC","Percentage","0","Units",,,3.205037,,
"CAN","Canada","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","1987","1987","PC","Percentage","0","Units",,,5.37745,,
"CAN","Canada","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","1988","1988","PC","Percentage","0","Units",,,6.048512,,
"CAN","Canada","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","1989","1989","PC","Percentage","0","Units",,,5.283143,,
"CAN","Canada","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","1990","1990","PC","Percentage","0","Units",,,4.905926,,
"CAN","Canada","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","1991","1991","PC","Percentage","0","Units",,,5.078002,,
"CAN","Canada","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","1992","1992","PC","Percentage","0","Units",,,3.782538,,
"CAN","Canada","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","1993","1993","PC","Percentage","0","Units",,,1.599485,,
"CAN","Canada","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","1994","1994","PC","Percentage","0","Units",,,0.883584,,
"CAN","Canada","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","1995","1995","PC","Percentage","0","Units",,,1.444608,,
"CAN","Canada","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","1996","1996","PC","Percentage","0","Units",,,2.145514,,
"CAN","Canada","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","1997","1997","PC","Percentage","0","Units",,,3.947226,,
"CAN","Canada","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","1998","1998","PC","Percentage","0","Units",,,3.344899,,
"CAN","Canada","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","1999","1999","PC","Percentage","0","Units",,,2.309029,,
"CAN","Canada","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","2000","2000","PC","Percentage","0","Units",,,5.384306,,
"CAN","Canada","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","2001","2001","PC","Percentage","0","Units",,,2.370765,,
"CAN","Canada","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","2002","2002","PC","Percentage","0","Units",,,1.375565,,
"CAN","Canada","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","2003","2003","PC","Percentage","0","Units",,,1.770697,,
"CAN","Canada","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","2004","2004","PC","Percentage","0","Units",,,3.597413,,
"CAN","Canada","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","2005","2005","PC","Percentage","0","Units",,,4.042187,,
"CAN","Canada","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","2006","2006","PC","Percentage","0","Units",,,4.548448,,
"CAN","Canada","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","2007","2007","PC","Percentage","0","Units",,,4.314079,,
"CAN","Canada","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","2008","2008","PC","Percentage","0","Units",,,2.889001,,
"CAN","Canada","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","2009","2009","PC","Percentage","0","Units",,,1.020376,,
"CAN","Canada","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","2010","2010","PC","Percentage","0","Units",,,1.204356,,
"CAN","Canada","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","2011","2011","PC","Percentage","0","Units",,,3.390461,,
"CAN","Canada","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","2012","2012","PC","Percentage","0","Units",,,3.417913,,
"CAN","Canada","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","2013","2013","PC","Percentage","0","Units",,,2.95871,,
"CAN","Canada","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","2014","2014","PC","Percentage","0","Units",,,3.156228,,
"CAN","Canada","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","2015","2015","PC","Percentage","0","Units",,,1.975057,,
"CAN","Canada","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","2016","2016","PC","Percentage","0","Units",,,-0.855637,,
"CAN","Canada","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","2017","2017","PC","Percentage","0","Units",,,1.779918,,
"CAN","Canada","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","2018","2018","PC","Percentage","0","Units",,,3.614642,,
"CAN","Canada","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","2019","2019","PC","Percentage","0","Units",,,2.032454,,
"CAN","Canada","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","2020","2020","PC","Percentage","0","Units",,,8.366799,,
"CAN","Canada","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","2021","2021","PC","Percentage","0","Units",,,0.779597,,
"CAN","Canada","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","1971","1971","PC","Percentage","0","Units",,,5.187639,,
"CAN","Canada","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","1972","1972","PC","Percentage","0","Units",,,5.616887,,
"CAN","Canada","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","1973","1973","PC","Percentage","0","Units",,,7.055205,,
"CAN","Canada","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","1974","1974","PC","Percentage","0","Units",,,15.263464,,
"CAN","Canada","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","1975","1975","PC","Percentage","0","Units",,,14.718751,,
"CAN","Canada","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","1976","1976","PC","Percentage","0","Units",,,8.784,,
"CAN","Canada","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","1977","1977","PC","Percentage","0","Units",,,6.91007,,
"CAN","Canada","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","1978","1978","PC","Percentage","0","Units",,,5.058098,,
"CAN","Canada","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","1979","1979","PC","Percentage","0","Units",,,8.481272,,
"CAN","Canada","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","1980","1980","PC","Percentage","0","Units",,,10.311338,,
"CAN","Canada","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","1981","1981","PC","Percentage","0","Units",,,11.446189,,
"CAN","Canada","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","1982","1982","PC","Percentage","0","Units",,,10.798395,,
"CAN","Canada","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","1983","1983","PC","Percentage","0","Units",,,2.568104,,
"CAN","Canada","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","1984","1984","PC","Percentage","0","Units",,,1.843763,,
"CAN","Canada","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","1985","1985","PC","Percentage","0","Units",,,3.184704,,
"CAN","Canada","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","1986","1986","PC","Percentage","0","Units",,,3.953336,,
"CAN","Canada","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","1987","1987","PC","Percentage","0","Units",,,4.321727,,
"CAN","Canada","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","1988","1988","PC","Percentage","0","Units",,,4.97565,,
"CAN","Canada","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","1989","1989","PC","Percentage","0","Units",,,5.368416,,
"CAN","Canada","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","1990","1990","PC","Percentage","0","Units",,,5.33221,,
"CAN","Canada","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","1991","1991","PC","Percentage","0","Units",,,5.469241,,
"CAN","Canada","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","1992","1992","PC","Percentage","0","Units",,,1.849498,,
"CAN","Canada","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","1993","1993","PC","Percentage","0","Units",,,-0.228755,,
"CAN","Canada","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","1994","1994","PC","Percentage","0","Units",,,-1.572623,,
"CAN","Canada","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","1995","1995","PC","Percentage","0","Units",,,0.34998,,
"CAN","Canada","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","1996","1996","PC","Percentage","0","Units",,,1.55513,,
"CAN","Canada","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","1997","1997","PC","Percentage","0","Units",,,1.638751,,
"CAN","Canada","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","1998","1998","PC","Percentage","0","Units",,,1.707664,,
"CAN","Canada","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","1999","1999","PC","Percentage","0","Units",,,-0.162584,,
"CAN","Canada","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","2000","2000","PC","Percentage","0","Units",,,2.487654,,
"CAN","Canada","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","2001","2001","PC","Percentage","0","Units",,,1.501079,,
"CAN","Canada","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","2002","2002","PC","Percentage","0","Units",,,0.827797,,
"CAN","Canada","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","2003","2003","PC","Percentage","0","Units",,,2.141111,,
"CAN","Canada","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","2004","2004","PC","Percentage","0","Units",,,2.144761,,
"CAN","Canada","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","2005","2005","PC","Percentage","0","Units",,,2.349058,,
"CAN","Canada","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","2006","2006","PC","Percentage","0","Units",,,3.372942,,
"CAN","Canada","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","2007","2007","PC","Percentage","0","Units",,,4.178376,,
"CAN","Canada","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","2008","2008","PC","Percentage","0","Units",,,3.34961,,
"CAN","Canada","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","2009","2009","PC","Percentage","0","Units",,,2.326538,,
"CAN","Canada","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","2010","2010","PC","Percentage","0","Units",,,-0.106308,,
"CAN","Canada","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","2011","2011","PC","Percentage","0","Units",,,1.872823,,
"CAN","Canada","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","2012","2012","PC","Percentage","0","Units",,,2.58772,,
"CAN","Canada","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","2013","2013","PC","Percentage","0","Units",,,1.812986,,
"CAN","Canada","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","2014","2014","PC","Percentage","0","Units",,,0.750446,,
"CAN","Canada","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","2015","2015","PC","Percentage","0","Units",,,2.060078,,
"CAN","Canada","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","2016","2016","PC","Percentage","0","Units",,,-0.903105,,
"CAN","Canada","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","2017","2017","PC","Percentage","0","Units",,,0.881914,,
"CAN","Canada","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","2018","2018","PC","Percentage","0","Units",,,2.425716,,
"CAN","Canada","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","2019","2019","PC","Percentage","0","Units",,,2.241343,,
"CAN","Canada","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","2020","2020","PC","Percentage","0","Units",,,3.432188,,
"CAN","Canada","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","2021","2021","PC","Percentage","0","Units",,,4.107094,,
"USA","United States","T_ULCH","Unit Labour Costs, hours based","GRW","Annual growth/change","1999","1999","PC","Percentage","0","Units",,,1.418578,,
"USA","United States","T_ULCH","Unit Labour Costs, hours based","GRW","Annual growth/change","2000","2000","PC","Percentage","0","Units",,,3.685202,,
"USA","United States","T_ULCH","Unit Labour Costs, hours based","GRW","Annual growth/change","2001","2001","PC","Percentage","0","Units",,,2.177751,,
"USA","United States","T_ULCH","Unit Labour Costs, hours based","GRW","Annual growth/change","2002","2002","PC","Percentage","0","Units",,,-0.231307,,
"USA","United States","T_ULCH","Unit Labour Costs, hours based","GRW","Annual growth/change","2003","2003","PC","Percentage","0","Units",,,1.009591,,
"USA","United States","T_ULCH","Unit Labour Costs, hours based","GRW","Annual growth/change","2004","2004","PC","Percentage","0","Units",,,1.814378,,
"USA","United States","T_ULCH","Unit Labour Costs, hours based","GRW","Annual growth/change","2005","2005","PC","Percentage","0","Units",,,1.555198,,
"USA","United States","T_ULCH","Unit Labour Costs, hours based","GRW","Annual growth/change","2006","2006","PC","Percentage","0","Units",,,2.894719,,
"USA","United States","T_ULCH","Unit Labour Costs, hours based","GRW","Annual growth/change","2007","2007","PC","Percentage","0","Units",,,2.998363,,
"USA","United States","T_ULCH","Unit Labour Costs, hours based","GRW","Annual growth/change","2008","2008","PC","Percentage","0","Units",,,1.695955,,
"USA","United States","T_ULCH","Unit Labour Costs, hours based","GRW","Annual growth/change","2009","2009","PC","Percentage","0","Units",,,-1.219383,,
"USA","United States","T_ULCH","Unit Labour Costs, hours based","GRW","Annual growth/change","2010","2010","PC","Percentage","0","Units",,,-0.727752,,
"USA","United States","T_ULCH","Unit Labour Costs, hours based","GRW","Annual growth/change","2011","2011","PC","Percentage","0","Units",,,1.944744,,
"USA","United States","T_ULCH","Unit Labour Costs, hours based","GRW","Annual growth/change","2012","2012","PC","Percentage","0","Units",,,1.788473,,
"USA","United States","T_ULCH","Unit Labour Costs, hours based","GRW","Annual growth/change","2013","2013","PC","Percentage","0","Units",,,1.05796,,
"USA","United States","T_ULCH","Unit Labour Costs, hours based","GRW","Annual growth/change","2014","2014","PC","Percentage","0","Units",,,2.146027,,
"USA","United States","T_ULCH","Unit Labour Costs, hours based","GRW","Annual growth/change","2015","2015","PC","Percentage","0","Units",,,2.312871,,
"USA","United States","T_ULCH","Unit Labour Costs, hours based","GRW","Annual growth/change","2016","2016","PC","Percentage","0","Units",,,0.893085,,
"USA","United States","T_ULCH","Unit Labour Costs, hours based","GRW","Annual growth/change","2017","2017","PC","Percentage","0","Units",,,2.185267,,
"USA","United States","T_ULCH","Unit Labour Costs, hours based","GRW","Annual growth/change","2018","2018","PC","Percentage","0","Units",,,2.134156,,
"USA","United States","T_ULCH","Unit Labour Costs, hours based","GRW","Annual growth/change","2019","2019","PC","Percentage","0","Units",,,1.960456,,
"USA","United States","T_ULCH","Unit Labour Costs, hours based","GRW","Annual growth/change","2020","2020","PC","Percentage","0","Units",,,3.620508,,
"USA","United States","T_ULCH","Unit Labour Costs, hours based","GRW","Annual growth/change","2021","2021","PC","Percentage","0","Units",,,2.619318,,
"USA","United States","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","1971","1971","PC","Percentage","0","Units",,,7.277519,,
"USA","United States","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","1972","1972","PC","Percentage","0","Units",,,6.86082,,
"USA","United States","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","1973","1973","PC","Percentage","0","Units",,,6.548242,,
"USA","United States","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","1974","1974","PC","Percentage","0","Units",,,9.069008,,
"USA","United States","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","1975","1975","PC","Percentage","0","Units",,,9.675017,,
"USA","United States","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","1976","1976","PC","Percentage","0","Units",,,7.572606,,
"USA","United States","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","1977","1977","PC","Percentage","0","Units",,,7.576194,,
"USA","United States","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","1978","1978","PC","Percentage","0","Units",,,7.980404,,
"USA","United States","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","1979","1979","PC","Percentage","0","Units",,,9.052267,,
"USA","United States","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","1980","1980","PC","Percentage","0","Units",,,10.474324,,
"USA","United States","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","1981","1981","PC","Percentage","0","Units",,,9.70102,,
"USA","United States","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","1982","1982","PC","Percentage","0","Units",,,8.172594,,
"USA","United States","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","1983","1983","PC","Percentage","0","Units",,,4.833427,,
"USA","United States","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","1984","1984","PC","Percentage","0","Units",,,4.966802,,
"USA","United States","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","1985","1985","PC","Percentage","0","Units",,,5.681039,,
"USA","United States","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","1986","1986","PC","Percentage","0","Units",,,5.38648,,
"USA","United States","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","1987","1987","PC","Percentage","0","Units",,,4.055938,,
"USA","United States","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","1988","1988","PC","Percentage","0","Units",,,5.468796,,
"USA","United States","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","1989","1989","PC","Percentage","0","Units",,,3.634369,,
"USA","United States","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","1990","1990","PC","Percentage","0","Units",,,5.604682,,
"USA","United States","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","1991","1991","PC","Percentage","0","Units",,,5.539241,,
"USA","United States","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","1992","1992","PC","Percentage","0","Units",,,5.749684,,
"USA","United States","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","1993","1993","PC","Percentage","0","Units",,,1.913981,,
"USA","United States","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","1994","1994","PC","Percentage","0","Units",,,2.131697,,
"USA","United States","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","1995","1995","PC","Percentage","0","Units",,,2.076316,,
"USA","United States","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","1996","1996","PC","Percentage","0","Units",,,3.901417,,
"USA","United States","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","1997","1997","PC","Percentage","0","Units",,,3.42306,,
"USA","United States","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","1998","1998","PC","Percentage","0","Units",,,4.921543,,
"USA","United States","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","1999","1999","PC","Percentage","0","Units",,,4.41443,,
"USA","United States","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","2000","2000","PC","Percentage","0","Units",,,6.532814,,
"USA","United States","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","2001","2001","PC","Percentage","0","Units",,,4.4195,,
