"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"PRHSMBAH","Bad/very bad health, males aged 15+","PERCALEF","% of population (crude rate)","IRL","Ireland","2015","2015",3.9,,
"PRHSMBAH","Bad/very bad health, males aged 15+","PERCALEF","% of population (crude rate)","IRL","Ireland","2016","2016",3.4,,
"PRHSMBAH","Bad/very bad health, males aged 15+","PERCALEF","% of population (crude rate)","IRL","Ireland","2017","2017",3,,
"PRHSMBAH","Bad/very bad health, males aged 15+","PERCALEF","% of population (crude rate)","IRL","Ireland","2018","2018",3.2,,
"PRHSMBAH","Bad/very bad health, males aged 15+","PERCALEF","% of population (crude rate)","IRL","Ireland","2019","2019",2.8,,
"PRHSMBAH","Bad/very bad health, males aged 15+","PERCALEF","% of population (crude rate)","IRL","Ireland","2020","2020",3.5,,
"PRHSTBAH","Bad/very bad health, total aged 15+","PERCALEF","% of population (crude rate)","CAN","Canada","2010","2010",2.9,"D","Difference in methodology"
"PRHSTBAH","Bad/very bad health, total aged 15+","PERCALEF","% of population (crude rate)","CAN","Canada","2011","2011",2.8,"D","Difference in methodology"
"PRHSTBAH","Bad/very bad health, total aged 15+","PERCALEF","% of population (crude rate)","CAN","Canada","2012","2012",2.7,"D","Difference in methodology"
"PRHSTBAH","Bad/very bad health, total aged 15+","PERCALEF","% of population (crude rate)","CAN","Canada","2013","2013",2.8,"D","Difference in methodology"
"PRHSTBAH","Bad/very bad health, total aged 15+","PERCALEF","% of population (crude rate)","CAN","Canada","2014","2014",3.1,"D","Difference in methodology"
"PRHSTBAH","Bad/very bad health, total aged 15+","PERCALEF","% of population (crude rate)","CAN","Canada","2015","2015",3.1,"B; D","Break; Difference in methodology"
"PRHSTBAH","Bad/very bad health, total aged 15+","PERCALEF","% of population (crude rate)","CAN","Canada","2016","2016",3.1,"D","Difference in methodology"
"PRHSTBAH","Bad/very bad health, total aged 15+","PERCALEF","% of population (crude rate)","CAN","Canada","2017","2017",3.2,"D","Difference in methodology"
"PRHSTBAH","Bad/very bad health, total aged 15+","PERCALEF","% of population (crude rate)","CAN","Canada","2018","2018",2.9,"D","Difference in methodology"
"PRHSTBAH","Bad/very bad health, total aged 15+","PERCALEF","% of population (crude rate)","CAN","Canada","2019","2019",2.8,"D","Difference in methodology"
"PRHSTBAH","Bad/very bad health, total aged 15+","PERCALEF","% of population (crude rate)","CAN","Canada","2020","2020",2.8,"D","Difference in methodology"
"PRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","PRT","Portugal","2010","2010",54.7,,
"PRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","PRT","Portugal","2011","2011",55.4,,
"PRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","PRT","Portugal","2012","2012",54,,
"PRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","PRT","Portugal","2013","2013",51.4,,
"PRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","PRT","Portugal","2014","2014",50.4,,
"PRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","PRT","Portugal","2015","2015",51.5,,
"PRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","PRT","Portugal","2016","2016",52.5,,
"PRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","PRT","Portugal","2017","2017",53.9,,
"PRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","PRT","Portugal","2018","2018",54.5,,
"PRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","PRT","Portugal","2019","2019",55.4,,
"PRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","PRT","Portugal","2020","2020",55.7,,
"PRHSMBAH","Bad/very bad health, males aged 15+","PERCALEF","% of population (crude rate)","CAN","Canada","2010","2010",2.8,"D","Difference in methodology"
"PRHSMBAH","Bad/very bad health, males aged 15+","PERCALEF","% of population (crude rate)","CAN","Canada","2011","2011",2.5,"D","Difference in methodology"
"PRHSMBAH","Bad/very bad health, males aged 15+","PERCALEF","% of population (crude rate)","CAN","Canada","2012","2012",2.7,"D","Difference in methodology"
"PRHSMBAH","Bad/very bad health, males aged 15+","PERCALEF","% of population (crude rate)","CAN","Canada","2013","2013",2.7,"D","Difference in methodology"
"PRHSMBAH","Bad/very bad health, males aged 15+","PERCALEF","% of population (crude rate)","CAN","Canada","2014","2014",3.2,"D","Difference in methodology"
"PRHSMBAH","Bad/very bad health, males aged 15+","PERCALEF","% of population (crude rate)","CAN","Canada","2015","2015",3.1,"B; D","Break; Difference in methodology"
"PRHSMBAH","Bad/very bad health, males aged 15+","PERCALEF","% of population (crude rate)","CAN","Canada","2016","2016",2.8,"D","Difference in methodology"
"PRHSMBAH","Bad/very bad health, males aged 15+","PERCALEF","% of population (crude rate)","CAN","Canada","2017","2017",3.1,"D","Difference in methodology"
"PRHSMBAH","Bad/very bad health, males aged 15+","PERCALEF","% of population (crude rate)","CAN","Canada","2018","2018",2.6,"D","Difference in methodology"
"PRHSMBAH","Bad/very bad health, males aged 15+","PERCALEF","% of population (crude rate)","CAN","Canada","2019","2019",2.7,"D","Difference in methodology"
"PRHSMBAH","Bad/very bad health, males aged 15+","PERCALEF","% of population (crude rate)","CAN","Canada","2020","2020",2.7,"D","Difference in methodology"
"PRHSFFAH","Fair (not good, not bad) health, females aged 15+","PERCALEF","% of population (crude rate)","SVK","Slovak Republic","2010","2010",24.9,,
"PRHSFFAH","Fair (not good, not bad) health, females aged 15+","PERCALEF","% of population (crude rate)","SVK","Slovak Republic","2011","2011",25.2,,
"PRHSFFAH","Fair (not good, not bad) health, females aged 15+","PERCALEF","% of population (crude rate)","SVK","Slovak Republic","2012","2012",24.8,,
"PRHSFFAH","Fair (not good, not bad) health, females aged 15+","PERCALEF","% of population (crude rate)","SVK","Slovak Republic","2013","2013",25,,
"PRHSFFAH","Fair (not good, not bad) health, females aged 15+","PERCALEF","% of population (crude rate)","SVK","Slovak Republic","2014","2014",24.3,,
"PRHSFFAH","Fair (not good, not bad) health, females aged 15+","PERCALEF","% of population (crude rate)","SVK","Slovak Republic","2015","2015",23.7,,
"PRHSFFAH","Fair (not good, not bad) health, females aged 15+","PERCALEF","% of population (crude rate)","SVK","Slovak Republic","2016","2016",23.7,,
"PRHSFFAH","Fair (not good, not bad) health, females aged 15+","PERCALEF","% of population (crude rate)","SVK","Slovak Republic","2017","2017",24.1,,
"PRHSFFAH","Fair (not good, not bad) health, females aged 15+","PERCALEF","% of population (crude rate)","SVK","Slovak Republic","2018","2018",23.9,,
"PRHSFFAH","Fair (not good, not bad) health, females aged 15+","PERCALEF","% of population (crude rate)","SVK","Slovak Republic","2019","2019",24.7,,
"PRHSFFAH","Fair (not good, not bad) health, females aged 15+","PERCALEF","% of population (crude rate)","SVK","Slovak Republic","2020","2020",23.8,,
"PRHSFFAH","Fair (not good, not bad) health, females aged 15+","PERCALEF","% of population (crude rate)","AUS","Australia","2011","2011",10.7,"D","Difference in methodology"
"PRHSFFAH","Fair (not good, not bad) health, females aged 15+","PERCALEF","% of population (crude rate)","AUS","Australia","2014","2014",10.2,"D","Difference in methodology"
"PRHSFFAH","Fair (not good, not bad) health, females aged 15+","PERCALEF","% of population (crude rate)","AUS","Australia","2017","2017",10.5,"D","Difference in methodology"
"PRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","ITA","Italy","2010","2010",70.3,,
"PRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","ITA","Italy","2011","2011",67.8,,
"PRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","ITA","Italy","2012","2012",71.7,,
"PRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","ITA","Italy","2013","2013",70.1,,
"PRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","ITA","Italy","2014","2014",71.7,,
"PRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","ITA","Italy","2015","2015",68.9,,
"PRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","ITA","Italy","2016","2016",74.3,,
"PRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","ITA","Italy","2017","2017",80.1,,
"PRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","ITA","Italy","2018","2018",76.3,,
"PRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","ITA","Italy","2019","2019",76,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","SWE","Sweden","2010","2010",16.2,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","SWE","Sweden","2011","2011",16.1,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","SWE","Sweden","2012","2012",15.5,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","SWE","Sweden","2013","2013",15.6,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","SWE","Sweden","2014","2014",16.8,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","SWE","Sweden","2015","2015",17.8,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","SWE","Sweden","2016","2016",19.4,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","SWE","Sweden","2017","2017",17.8,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","SWE","Sweden","2018","2018",18.2,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","SWE","Sweden","2019","2019",18.9,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","SWE","Sweden","2020","2020",18.2,,
"PRHSTGHE","Good/very good health, total aged 15+","PERCALEF","% of population (crude rate)","SVN","Slovenia","2010","2010",59.6,,
"PRHSTGHE","Good/very good health, total aged 15+","PERCALEF","% of population (crude rate)","SVN","Slovenia","2011","2011",60.4,,
"PRHSTGHE","Good/very good health, total aged 15+","PERCALEF","% of population (crude rate)","SVN","Slovenia","2012","2012",63.1,,
"PRHSTGHE","Good/very good health, total aged 15+","PERCALEF","% of population (crude rate)","SVN","Slovenia","2013","2013",64.8,,
"PRHSTGHE","Good/very good health, total aged 15+","PERCALEF","% of population (crude rate)","SVN","Slovenia","2014","2014",64.8,,
"PRHSTGHE","Good/very good health, total aged 15+","PERCALEF","% of population (crude rate)","SVN","Slovenia","2015","2015",64.8,,
"PRHSTGHE","Good/very good health, total aged 15+","PERCALEF","% of population (crude rate)","SVN","Slovenia","2016","2016",64.4,,
"PRHSTGHE","Good/very good health, total aged 15+","PERCALEF","% of population (crude rate)","SVN","Slovenia","2017","2017",65.3,,
"PRHSTGHE","Good/very good health, total aged 15+","PERCALEF","% of population (crude rate)","SVN","Slovenia","2018","2018",65.4,,
"PRHSTGHE","Good/very good health, total aged 15+","PERCALEF","% of population (crude rate)","SVN","Slovenia","2019","2019",66.6,,
"PRHSTGHE","Good/very good health, total aged 15+","PERCALEF","% of population (crude rate)","SVN","Slovenia","2020","2020",67.1,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","BEL","Belgium","2010","2010",17.9,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","BEL","Belgium","2011","2011",16.9,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","BEL","Belgium","2012","2012",16.7,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","BEL","Belgium","2013","2013",17.1,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","BEL","Belgium","2014","2014",15.8,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","BEL","Belgium","2015","2015",16,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","BEL","Belgium","2016","2016",17,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","BEL","Belgium","2017","2017",16.9,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","BEL","Belgium","2018","2018",16.4,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","BEL","Belgium","2019","2019",16.9,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","BEL","Belgium","2020","2020",16.8,,
"PRHSFGHE","Good/very good health, females aged 15+","PERCALEF","% of population (crude rate)","ITA","Italy","2010","2010",62.9,,
"PRHSFGHE","Good/very good health, females aged 15+","PERCALEF","% of population (crude rate)","ITA","Italy","2011","2011",61.4,,
"PRHSFGHE","Good/very good health, females aged 15+","PERCALEF","% of population (crude rate)","ITA","Italy","2012","2012",64.7,,
"PRHSFGHE","Good/very good health, females aged 15+","PERCALEF","% of population (crude rate)","ITA","Italy","2013","2013",62.7,,
"PRHSFGHE","Good/very good health, females aged 15+","PERCALEF","% of population (crude rate)","ITA","Italy","2014","2014",64.5,,
"PRHSFGHE","Good/very good health, females aged 15+","PERCALEF","% of population (crude rate)","ITA","Italy","2015","2015",62.6,,
"PRHSFGHE","Good/very good health, females aged 15+","PERCALEF","% of population (crude rate)","ITA","Italy","2016","2016",67.7,,
"PRHSFGHE","Good/very good health, females aged 15+","PERCALEF","% of population (crude rate)","ITA","Italy","2017","2017",74.1,,
"PRHSFGHE","Good/very good health, females aged 15+","PERCALEF","% of population (crude rate)","ITA","Italy","2018","2018",70.5,,
"PRHSFGHE","Good/very good health, females aged 15+","PERCALEF","% of population (crude rate)","ITA","Italy","2019","2019",69.9,,
"PRHSMFAH","Fair (not good, not bad) health, males aged 15+","PERCALEF","% of population (crude rate)","SWE","Sweden","2010","2010",15.1,,
"PRHSMFAH","Fair (not good, not bad) health, males aged 15+","PERCALEF","% of population (crude rate)","SWE","Sweden","2011","2011",15,,
"PRHSMFAH","Fair (not good, not bad) health, males aged 15+","PERCALEF","% of population (crude rate)","SWE","Sweden","2012","2012",13.8,,
"PRHSMFAH","Fair (not good, not bad) health, males aged 15+","PERCALEF","% of population (crude rate)","SWE","Sweden","2013","2013",14,,
"PRHSMFAH","Fair (not good, not bad) health, males aged 15+","PERCALEF","% of population (crude rate)","SWE","Sweden","2014","2014",15.1,,
"PRHSMFAH","Fair (not good, not bad) health, males aged 15+","PERCALEF","% of population (crude rate)","SWE","Sweden","2015","2015",15.9,,
"PRHSMFAH","Fair (not good, not bad) health, males aged 15+","PERCALEF","% of population (crude rate)","SWE","Sweden","2016","2016",18.1,,
"PRHSMFAH","Fair (not good, not bad) health, males aged 15+","PERCALEF","% of population (crude rate)","SWE","Sweden","2017","2017",17,,
"PRHSMFAH","Fair (not good, not bad) health, males aged 15+","PERCALEF","% of population (crude rate)","SWE","Sweden","2018","2018",16.6,,
"PRHSMFAH","Fair (not good, not bad) health, males aged 15+","PERCALEF","% of population (crude rate)","SWE","Sweden","2019","2019",16.9,,
"PRHSMFAH","Fair (not good, not bad) health, males aged 15+","PERCALEF","% of population (crude rate)","SWE","Sweden","2020","2020",16,,
"PRHSMFAH","Fair (not good, not bad) health, males aged 15+","PERCALEF","% of population (crude rate)","AUS","Australia","2011","2011",10.6,"D","Difference in methodology"
"PRHSMFAH","Fair (not good, not bad) health, males aged 15+","PERCALEF","% of population (crude rate)","AUS","Australia","2014","2014",10.6,"D","Difference in methodology"
"PRHSMFAH","Fair (not good, not bad) health, males aged 15+","PERCALEF","% of population (crude rate)","AUS","Australia","2017","2017",11.5,"D","Difference in methodology"
"PRHSMBAH","Bad/very bad health, males aged 15+","PERCALEF","% of population (crude rate)","DNK","Denmark","2010","2010",6.8,,
"PRHSMBAH","Bad/very bad health, males aged 15+","PERCALEF","% of population (crude rate)","DNK","Denmark","2011","2011",6.9,,
"PRHSMBAH","Bad/very bad health, males aged 15+","PERCALEF","% of population (crude rate)","DNK","Denmark","2012","2012",6.8,,
"PRHSMBAH","Bad/very bad health, males aged 15+","PERCALEF","% of population (crude rate)","DNK","Denmark","2013","2013",6,,
"PRHSMBAH","Bad/very bad health, males aged 15+","PERCALEF","% of population (crude rate)","DNK","Denmark","2014","2014",6.5,,
"PRHSMBAH","Bad/very bad health, males aged 15+","PERCALEF","% of population (crude rate)","DNK","Denmark","2015","2015",6.3,,
"PRHSMBAH","Bad/very bad health, males aged 15+","PERCALEF","% of population (crude rate)","DNK","Denmark","2016","2016",7.1,,
"PRHSMBAH","Bad/very bad health, males aged 15+","PERCALEF","% of population (crude rate)","DNK","Denmark","2017","2017",7.2,,
"PRHSMBAH","Bad/very bad health, males aged 15+","PERCALEF","% of population (crude rate)","DNK","Denmark","2018","2018",6.2,,
"PRHSMBAH","Bad/very bad health, males aged 15+","PERCALEF","% of population (crude rate)","DNK","Denmark","2019","2019",7.3,,
"PRHSMBAH","Bad/very bad health, males aged 15+","PERCALEF","% of population (crude rate)","DNK","Denmark","2020","2020",6.5,,
"PRHSTGHE","Good/very good health, total aged 15+","PERCALEF","% of population (crude rate)","ESP","Spain","2010","2010",71.8,,
"PRHSTGHE","Good/very good health, total aged 15+","PERCALEF","% of population (crude rate)","ESP","Spain","2011","2011",75.3,,
"PRHSTGHE","Good/very good health, total aged 15+","PERCALEF","% of population (crude rate)","ESP","Spain","2012","2012",74.3,,
"PRHSTGHE","Good/very good health, total aged 15+","PERCALEF","% of population (crude rate)","ESP","Spain","2013","2013",71.6,,
"PRHSTGHE","Good/very good health, total aged 15+","PERCALEF","% of population (crude rate)","ESP","Spain","2014","2014",72.6,,
"PRHSTGHE","Good/very good health, total aged 15+","PERCALEF","% of population (crude rate)","ESP","Spain","2015","2015",72.4,,
"PRHSTGHE","Good/very good health, total aged 15+","PERCALEF","% of population (crude rate)","ESP","Spain","2016","2016",72.4,,
"PRHSTGHE","Good/very good health, total aged 15+","PERCALEF","% of population (crude rate)","ESP","Spain","2017","2017",74.2,,
"PRHSTGHE","Good/very good health, total aged 15+","PERCALEF","% of population (crude rate)","ESP","Spain","2018","2018",73.6,,
"PRHSTGHE","Good/very good health, total aged 15+","PERCALEF","% of population (crude rate)","ESP","Spain","2019","2019",75.2,,
"PRHSTGHE","Good/very good health, total aged 15+","PERCALEF","% of population (crude rate)","ESP","Spain","2020","2020",73,,
"PRHSFFAH","Fair (not good, not bad) health, females aged 15+","PERCALEF","% of population (crude rate)","SWE","Sweden","2010","2010",17.3,,
"PRHSFFAH","Fair (not good, not bad) health, females aged 15+","PERCALEF","% of population (crude rate)","SWE","Sweden","2011","2011",17.2,,
"PRHSFFAH","Fair (not good, not bad) health, females aged 15+","PERCALEF","% of population (crude rate)","SWE","Sweden","2012","2012",17.2,,
"PRHSFFAH","Fair (not good, not bad) health, females aged 15+","PERCALEF","% of population (crude rate)","SWE","Sweden","2013","2013",17.3,,
"PRHSFFAH","Fair (not good, not bad) health, females aged 15+","PERCALEF","% of population (crude rate)","SWE","Sweden","2014","2014",18.5,,
"PRHSFFAH","Fair (not good, not bad) health, females aged 15+","PERCALEF","% of population (crude rate)","SWE","Sweden","2015","2015",19.7,,
"PRHSFFAH","Fair (not good, not bad) health, females aged 15+","PERCALEF","% of population (crude rate)","SWE","Sweden","2016","2016",20.7,,
"PRHSFFAH","Fair (not good, not bad) health, females aged 15+","PERCALEF","% of population (crude rate)","SWE","Sweden","2017","2017",18.6,,
"PRHSFFAH","Fair (not good, not bad) health, females aged 15+","PERCALEF","% of population (crude rate)","SWE","Sweden","2018","2018",19.9,,
"PRHSFFAH","Fair (not good, not bad) health, females aged 15+","PERCALEF","% of population (crude rate)","SWE","Sweden","2019","2019",20.9,,
"PRHSFFAH","Fair (not good, not bad) health, females aged 15+","PERCALEF","% of population (crude rate)","SWE","Sweden","2020","2020",20.6,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","TUR","Türkiye","2010","2010",20.3,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","TUR","Türkiye","2011","2011",20.1,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","TUR","Türkiye","2012","2012",19.3,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","TUR","Türkiye","2013","2013",20.5,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","TUR","Türkiye","2014","2014",20.1,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","TUR","Türkiye","2015","2015",21.6,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","TUR","Türkiye","2016","2016",21.3,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","TUR","Türkiye","2017","2017",21.8,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","TUR","Türkiye","2018","2018",22.5,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","TUR","Türkiye","2019","2019",22.7,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","TUR","Türkiye","2020","2020",22.2,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","AUS","Australia","2011","2011",10.7,"D","Difference in methodology"
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","AUS","Australia","2014","2014",10.4,"D","Difference in methodology"
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","AUS","Australia","2017","2017",11,"D","Difference in methodology"
"PRHSFFAH","Fair (not good, not bad) health, females aged 15+","PERCALEF","% of population (crude rate)","CHL","Chile","2013","2013",32.7,"B; D","Break; Difference in methodology"
"PRHSFFAH","Fair (not good, not bad) health, females aged 15+","PERCALEF","% of population (crude rate)","CHL","Chile","2015","2015",38.6,"D","Difference in methodology"
"PRHSFFAH","Fair (not good, not bad) health, females aged 15+","PERCALEF","% of population (crude rate)","CHL","Chile","2017","2017",36.7,"D","Difference in methodology"
"PRHSFFAH","Fair (not good, not bad) health, females aged 15+","PERCALEF","% of population (crude rate)","CHL","Chile","2021","2021",44.5,"B; D","Break; Difference in methodology"
"PRHSFGHE","Good/very good health, females aged 15+","PERCALEF","% of population (crude rate)","NOR","Norway","2010","2010",74.3,,
"PRHSFGHE","Good/very good health, females aged 15+","PERCALEF","% of population (crude rate)","NOR","Norway","2011","2011",70.8,,
"PRHSFGHE","Good/very good health, females aged 15+","PERCALEF","% of population (crude rate)","NOR","Norway","2012","2012",77.6,,
"PRHSFGHE","Good/very good health, females aged 15+","PERCALEF","% of population (crude rate)","NOR","Norway","2013","2013",74.7,,
"PRHSFGHE","Good/very good health, females aged 15+","PERCALEF","% of population (crude rate)","NOR","Norway","2014","2014",77,,
"PRHSFGHE","Good/very good health, females aged 15+","PERCALEF","% of population (crude rate)","NOR","Norway","2015","2015",76.5,,
"PRHSFGHE","Good/very good health, females aged 15+","PERCALEF","% of population (crude rate)","NOR","Norway","2016","2016",75.2,,
"PRHSFGHE","Good/very good health, females aged 15+","PERCALEF","% of population (crude rate)","NOR","Norway","2017","2017",76.2,,
"PRHSFGHE","Good/very good health, females aged 15+","PERCALEF","% of population (crude rate)","NOR","Norway","2018","2018",74.3,,
"PRHSFGHE","Good/very good health, females aged 15+","PERCALEF","% of population (crude rate)","NOR","Norway","2019","2019",70.8,,
"PRHSFGHE","Good/very good health, females aged 15+","PERCALEF","% of population (crude rate)","NOR","Norway","2020","2020",72.1,,
"PRHSTBAH","Bad/very bad health, total aged 15+","PERCALEF","% of population (crude rate)","DNK","Denmark","2010","2010",7.9,,
"PRHSTBAH","Bad/very bad health, total aged 15+","PERCALEF","% of population (crude rate)","DNK","Denmark","2011","2011",7.9,,
"PRHSTBAH","Bad/very bad health, total aged 15+","PERCALEF","% of population (crude rate)","DNK","Denmark","2012","2012",7.6,,
"PRHSTBAH","Bad/very bad health, total aged 15+","PERCALEF","% of population (crude rate)","DNK","Denmark","2013","2013",7.1,,
"PRHSTBAH","Bad/very bad health, total aged 15+","PERCALEF","% of population (crude rate)","DNK","Denmark","2014","2014",7.4,,
"PRHSTBAH","Bad/very bad health, total aged 15+","PERCALEF","% of population (crude rate)","DNK","Denmark","2015","2015",7.6,,
"PRHSTBAH","Bad/very bad health, total aged 15+","PERCALEF","% of population (crude rate)","DNK","Denmark","2016","2016",7.6,,
"PRHSTBAH","Bad/very bad health, total aged 15+","PERCALEF","% of population (crude rate)","DNK","Denmark","2017","2017",7.9,,
"PRHSTBAH","Bad/very bad health, total aged 15+","PERCALEF","% of population (crude rate)","DNK","Denmark","2018","2018",7.5,,
"PRHSTBAH","Bad/very bad health, total aged 15+","PERCALEF","% of population (crude rate)","DNK","Denmark","2019","2019",8.3,,
"PRHSTBAH","Bad/very bad health, total aged 15+","PERCALEF","% of population (crude rate)","DNK","Denmark","2020","2020",7.5,,
"PRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","ESP","Spain","2010","2010",75.4,,
"PRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","ESP","Spain","2011","2011",78.6,,
"PRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","ESP","Spain","2012","2012",77.2,,
"PRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","ESP","Spain","2013","2013",75.2,,
"PRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","ESP","Spain","2014","2014",76.2,,
"PRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","ESP","Spain","2015","2015",75.3,,
"PRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","ESP","Spain","2016","2016",75.2,,
"PRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","ESP","Spain","2017","2017",76.8,,
"PRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","ESP","Spain","2018","2018",76.6,,
"PRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","ESP","Spain","2019","2019",77.7,,
"PRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","ESP","Spain","2020","2020",75.8,,
"PRHSMFAH","Fair (not good, not bad) health, males aged 15+","PERCALEF","% of population (crude rate)","CHL","Chile","2013","2013",26.8,"B; D","Break; Difference in methodology"
"PRHSMFAH","Fair (not good, not bad) health, males aged 15+","PERCALEF","% of population (crude rate)","CHL","Chile","2015","2015",31.6,"D","Difference in methodology"
"PRHSMFAH","Fair (not good, not bad) health, males aged 15+","PERCALEF","% of population (crude rate)","CHL","Chile","2017","2017",30.3,"D","Difference in methodology"
"PRHSMFAH","Fair (not good, not bad) health, males aged 15+","PERCALEF","% of population (crude rate)","CHL","Chile","2021","2021",40.7,"B; D","Break; Difference in methodology"
"PRHSMFAH","Fair (not good, not bad) health, males aged 15+","PERCALEF","% of population (crude rate)","TUR","Türkiye","2010","2010",17.8,,
