"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","BRA","Brazil","2011","2011",142,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","BRA","Brazil","2012","2012",110.4,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","BRA","Brazil","2013","2013",101.1,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","BRA","Brazil","2014","2014",101.3,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","BRA","Brazil","2015","2015",100.3,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","BRA","Brazil","2016","2016",88,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","BRA","Brazil","2017","2017",93.5,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","BRA","Brazil","2018","2018",99.7,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","BRA","Brazil","2019","2019",98.9,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","CHL","Chile","2010","2010",75.5,"B","Break"
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","CHL","Chile","2011","2011",58,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","CHL","Chile","2012","2012",64.2,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","CHL","Chile","2013","2013",64.4,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","CHL","Chile","2014","2014",65.2,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","CHL","Chile","2015","2015",60.5,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","CHL","Chile","2016","2016",56.4,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","CHL","Chile","2017","2017",56.5,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","CHL","Chile","2018","2018",52.8,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","CHL","Chile","2019","2019",56.3,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","CHN","China (People's Republic of)","2010","2010",75.8,"B","Break"
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","CHN","China (People's Republic of)","2011","2011",81,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","CHN","China (People's Republic of)","2012","2012",86.1,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","CHN","China (People's Republic of)","2013","2013",88.9,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","CHN","China (People's Republic of)","2014","2014",91.6,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","CHN","China (People's Republic of)","2015","2015",93.4,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","CHN","China (People's Republic of)","2016","2016",93.9,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","CHN","China (People's Republic of)","2017","2017",95.7,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","CHN","China (People's Republic of)","2018","2018",99.2,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","CHN","China (People's Republic of)","2019","2019",102,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","EST","Estonia","2010","2010",57.4,"B","Break"
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","EST","Estonia","2011","2011",56.5,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","EST","Estonia","2012","2012",58.4,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","EST","Estonia","2013","2013",55.8,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","EST","Estonia","2014","2014",71.4,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","EST","Estonia","2015","2015",76.5,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","EST","Estonia","2016","2016",78,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","EST","Estonia","2017","2017",81.9,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","EST","Estonia","2018","2018",78.8,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","EST","Estonia","2019","2019",75.4,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","IND","India","2010","2010",52.5,"B","Break"
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","IND","India","2011","2011",50.5,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","IND","India","2012","2012",51.5,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","IND","India","2013","2013",56,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","IND","India","2014","2014",58.9,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","IND","India","2015","2015",58.2,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","IND","India","2016","2016",58.2,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","IND","India","2017","2017",61.5,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","IND","India","2018","2018",62.9,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","IND","India","2019","2019",63.6,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","IDN","Indonesia","2010","2010",56.9,"B","Break"
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","IDN","Indonesia","2011","2011",61.7,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","IDN","Indonesia","2012","2012",66.1,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","IDN","Indonesia","2013","2013",61.1,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","IDN","Indonesia","2014","2014",62.9,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","IDN","Indonesia","2015","2015",68.2,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","IDN","Indonesia","2016","2016",61.6,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","IDN","Indonesia","2017","2017",64.5,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","IDN","Indonesia","2018","2018",66.3,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","IDN","Indonesia","2019","2019",69,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","ISR","Israel","2010","2010",105,"B","Break"
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","ISR","Israel","2011","2011",96.2,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","ISR","Israel","2012","2012",103.4,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","ISR","Israel","2013","2013",95.6,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","ISR","Israel","2014","2014",94.9,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","ISR","Israel","2015","2015",93.2,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","ISR","Israel","2016","2016",103.2,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","ISR","Israel","2017","2017",106.6,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","ISR","Israel","2018","2018",100,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","ISR","Israel","2019","2019",107.4,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","RUS","Russia","2010","2010",52.4,"B","Break"
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","RUS","Russia","2011","2011",57,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","RUS","Russia","2012","2012",58.8,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","RUS","Russia","2013","2013",62.5,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","RUS","Russia","2014","2014",59.7,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","RUS","Russia","2015","2015",55.2,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","RUS","Russia","2016","2016",53.9,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","RUS","Russia","2017","2017",56.3,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","RUS","Russia","2018","2018",62.7,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","RUS","Russia","2019","2019",61.2,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","SVN","Slovenia","2010","2010",108.2,"B","Break"
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","SVN","Slovenia","2011","2011",107.9,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","SVN","Slovenia","2012","2012",93.4,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","SVN","Slovenia","2013","2013",101.3,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","SVN","Slovenia","2014","2014",111.5,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","SVN","Slovenia","2015","2015",111.4,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","SVN","Slovenia","2016","2016",106.3,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","SVN","Slovenia","2017","2017",101.3,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","SVN","Slovenia","2018","2018",128.3,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","SVN","Slovenia","2019","2019",95.6,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","ZAF","South Africa","2010","2010",28.6,"B","Break"
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","ZAF","South Africa","2011","2011",33.1,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","ZAF","South Africa","2012","2012",28.6,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","ZAF","South Africa","2013","2013",25.7,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","ZAF","South Africa","2014","2014",28.4,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","ZAF","South Africa","2015","2015",26.4,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","ZAF","South Africa","2016","2016",19.5,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","ZAF","South Africa","2017","2017",20.5,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","ZAF","South Africa","2018","2018",23.4,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","ZAF","South Africa","2019","2019",27.1,,
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGFMTF","% of females aged 15 years old and over","AUS","Australia","2011","2011",100,"D","Difference in methodology"
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGFMTF","% of females aged 15 years old and over","AUS","Australia","2014","2014",99,"D","Difference in methodology"
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGFMTF","% of females aged 15 years old and over","AUS","Australia","2017","2017",99.4,"D","Difference in methodology"
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGHOTH","% of males aged 15 years old and over","AUS","Australia","2011","2011",99,"D","Difference in methodology"
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGHOTH","% of males aged 15 years old and over","AUS","Australia","2014","2014",99,"D","Difference in methodology"
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGHOTH","% of males aged 15 years old and over","AUS","Australia","2017","2017",99,"D","Difference in methodology"
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGTOTX","% of population aged 15 years old and over","AUS","Australia","2011","2011",99,"D","Difference in methodology"
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGTOTX","% of population aged 15 years old and over","AUS","Australia","2014","2014",99,"D","Difference in methodology"
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGTOTX","% of population aged 15 years old and over","AUS","Australia","2017","2017",99.2,"D","Difference in methodology"
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGFMTF","% of females aged 15 years old and over","AUT","Austria","2014","2014",55,,
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGFMTF","% of females aged 15 years old and over","AUT","Austria","2019","2019",55.4,,
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGHOTH","% of males aged 15 years old and over","AUT","Austria","2014","2014",39.5,,
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGHOTH","% of males aged 15 years old and over","AUT","Austria","2019","2019",38.9,,
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGTOTX","% of population aged 15 years old and over","AUT","Austria","2014","2014",47.5,,
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGTOTX","% of population aged 15 years old and over","AUT","Austria","2019","2019",47.3,,
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGFMTF","% of females aged 15 years old and over","BEL","Belgium","2013","2013",81.4,,
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGFMTF","% of females aged 15 years old and over","BEL","Belgium","2018","2018",79.4,,
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGHOTH","% of males aged 15 years old and over","BEL","Belgium","2013","2013",74.8,,
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGHOTH","% of males aged 15 years old and over","BEL","Belgium","2018","2018",72.3,,
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGTOTX","% of population aged 15 years old and over","BEL","Belgium","2013","2013",78.2,,
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGTOTX","% of population aged 15 years old and over","BEL","Belgium","2018","2018",75.9,,
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGFMTF","% of females aged 15 years old and over","CAN","Canada","2010","2010",80.3,,
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGFMTF","% of females aged 15 years old and over","CAN","Canada","2011","2011",79.8,,
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGFMTF","% of females aged 15 years old and over","CAN","Canada","2012","2012",79.6,,
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGFMTF","% of females aged 15 years old and over","CAN","Canada","2013","2013",80,,
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGFMTF","% of females aged 15 years old and over","CAN","Canada","2014","2014",81.2,,
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGFMTF","% of females aged 15 years old and over","CAN","Canada","2015","2015",65.1,"B","Break"
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGFMTF","% of females aged 15 years old and over","CAN","Canada","2016","2016",66.9,,
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGFMTF","% of females aged 15 years old and over","CAN","Canada","2017","2017",64.6,,
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGFMTF","% of females aged 15 years old and over","CAN","Canada","2020","2020",64.5,,
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGHOTH","% of males aged 15 years old and over","CAN","Canada","2010","2010",67.1,,
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGHOTH","% of males aged 15 years old and over","CAN","Canada","2011","2011",66.8,,
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGHOTH","% of males aged 15 years old and over","CAN","Canada","2012","2012",66.4,,
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGHOTH","% of males aged 15 years old and over","CAN","Canada","2013","2013",67.8,,
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGHOTH","% of males aged 15 years old and over","CAN","Canada","2014","2014",68,,
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGHOTH","% of males aged 15 years old and over","CAN","Canada","2015","2015",51.7,"B","Break"
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGHOTH","% of males aged 15 years old and over","CAN","Canada","2016","2016",51,,
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGHOTH","% of males aged 15 years old and over","CAN","Canada","2017","2017",51.5,,
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGHOTH","% of males aged 15 years old and over","CAN","Canada","2020","2020",51.1,,
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGTOTX","% of population aged 15 years old and over","CAN","Canada","2010","2010",73.9,,
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGTOTX","% of population aged 15 years old and over","CAN","Canada","2011","2011",73.4,,
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGTOTX","% of population aged 15 years old and over","CAN","Canada","2012","2012",73.1,,
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGTOTX","% of population aged 15 years old and over","CAN","Canada","2013","2013",74,,
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGTOTX","% of population aged 15 years old and over","CAN","Canada","2014","2014",74.7,,
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGTOTX","% of population aged 15 years old and over","CAN","Canada","2015","2015",58.6,"B","Break"
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGTOTX","% of population aged 15 years old and over","CAN","Canada","2016","2016",59.1,,
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGTOTX","% of population aged 15 years old and over","CAN","Canada","2017","2017",58.2,,
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGTOTX","% of population aged 15 years old and over","CAN","Canada","2020","2020",57.9,,
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGFMTF","% of females aged 15 years old and over","CZE","Czech Republic","2014","2014",48.1,,
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGFMTF","% of females aged 15 years old and over","CZE","Czech Republic","2019","2019",49.1,,
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGHOTH","% of males aged 15 years old and over","CZE","Czech Republic","2014","2014",34.2,,
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGHOTH","% of males aged 15 years old and over","CZE","Czech Republic","2019","2019",34.8,,
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGTOTX","% of population aged 15 years old and over","CZE","Czech Republic","2014","2014",41.4,,
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGTOTX","% of population aged 15 years old and over","CZE","Czech Republic","2019","2019",42.1,,
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGFMTF","% of females aged 15 years old and over","DNK","Denmark","2010","2010",54.7,"B","Break"
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGFMTF","% of females aged 15 years old and over","DNK","Denmark","2013","2013",53.4,,
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGFMTF","% of females aged 15 years old and over","DNK","Denmark","2014","2014",53.6,,
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGFMTF","% of females aged 15 years old and over","DNK","Denmark","2019","2019",54.2,,
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGHOTH","% of males aged 15 years old and over","DNK","Denmark","2010","2010",39.2,"B","Break"
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGHOTH","% of males aged 15 years old and over","DNK","Denmark","2013","2013",38,,
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGHOTH","% of males aged 15 years old and over","DNK","Denmark","2014","2014",34.3,,
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGHOTH","% of males aged 15 years old and over","DNK","Denmark","2019","2019",37.4,,
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGTOTX","% of population aged 15 years old and over","DNK","Denmark","2010","2010",47.1,"B","Break"
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGTOTX","% of population aged 15 years old and over","DNK","Denmark","2013","2013",45.8,,
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGTOTX","% of population aged 15 years old and over","DNK","Denmark","2014","2014",44.1,,
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGTOTX","% of population aged 15 years old and over","DNK","Denmark","2019","2019",46,,
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGFMTF","% of females aged 15 years old and over","FIN","Finland","2010","2010",49.7,,
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGFMTF","% of females aged 15 years old and over","FIN","Finland","2011","2011",51.4,,
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGFMTF","% of females aged 15 years old and over","FIN","Finland","2012","2012",49.3,,
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGFMTF","% of females aged 15 years old and over","FIN","Finland","2013","2013",50.1,,
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGFMTF","% of females aged 15 years old and over","FIN","Finland","2014","2014",51.3,,
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGFMTF","% of females aged 15 years old and over","FIN","Finland","2015","2015",48.2,"B; D","Break; Difference in methodology"
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGFMTF","% of females aged 15 years old and over","FIN","Finland","2016","2016",50,"D","Difference in methodology"
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGFMTF","% of females aged 15 years old and over","FIN","Finland","2017","2017",55,"D","Difference in methodology"
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGFMTF","% of females aged 15 years old and over","FIN","Finland","2018","2018",55,"B; D","Break; Difference in methodology"
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGFMTF","% of females aged 15 years old and over","FIN","Finland","2019","2019",63,"B; D","Break; Difference in methodology"
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGFMTF","% of females aged 15 years old and over","FIN","Finland","2020","2020",57,"B; D","Break; Difference in methodology"
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGHOTH","% of males aged 15 years old and over","FIN","Finland","2010","2010",32,,
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGHOTH","% of males aged 15 years old and over","FIN","Finland","2011","2011",32.4,,
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGHOTH","% of males aged 15 years old and over","FIN","Finland","2012","2012",32.9,,
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGHOTH","% of males aged 15 years old and over","FIN","Finland","2013","2013",34.9,,
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGHOTH","% of males aged 15 years old and over","FIN","Finland","2014","2014",34.3,,
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGHOTH","% of males aged 15 years old and over","FIN","Finland","2015","2015",31.3,"B; D","Break; Difference in methodology"
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGHOTH","% of males aged 15 years old and over","FIN","Finland","2016","2016",35,"D","Difference in methodology"
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGHOTH","% of males aged 15 years old and over","FIN","Finland","2017","2017",33,"D","Difference in methodology"
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGHOTH","% of males aged 15 years old and over","FIN","Finland","2018","2018",40,"B; D","Break; Difference in methodology"
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGHOTH","% of males aged 15 years old and over","FIN","Finland","2019","2019",41,"B; D","Break; Difference in methodology"
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGHOTH","% of males aged 15 years old and over","FIN","Finland","2020","2020",39,"B; D","Break; Difference in methodology"
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGTOTX","% of population aged 15 years old and over","FIN","Finland","2010","2010",42,,
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGTOTX","% of population aged 15 years old and over","FIN","Finland","2011","2011",43.3,,
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGTOTX","% of population aged 15 years old and over","FIN","Finland","2012","2012",42.3,,
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGTOTX","% of population aged 15 years old and over","FIN","Finland","2013","2013",43.5,,
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGTOTX","% of population aged 15 years old and over","FIN","Finland","2014","2014",44.1,,
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGTOTX","% of population aged 15 years old and over","FIN","Finland","2015","2015",39.7,"B; D","Break; Difference in methodology"
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGTOTX","% of population aged 15 years old and over","FIN","Finland","2016","2016",43,"D","Difference in methodology"
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGTOTX","% of population aged 15 years old and over","FIN","Finland","2017","2017",44,"D","Difference in methodology"
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGTOTX","% of population aged 15 years old and over","FIN","Finland","2018","2018",47,"B; D","Break; Difference in methodology"
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGTOTX","% of population aged 15 years old and over","FIN","Finland","2019","2019",52,"B; D","Break; Difference in methodology"
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGTOTX","% of population aged 15 years old and over","FIN","Finland","2020","2020",48,"B; D","Break; Difference in methodology"
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGFMTF","% of females aged 15 years old and over","FRA","France","2012","2012",59.5,"B","Break"
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGFMTF","% of females aged 15 years old and over","FRA","France","2014","2014",63.3,,
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGFMTF","% of females aged 15 years old and over","FRA","France","2019","2019",69,,
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGHOTH","% of males aged 15 years old and over","FRA","France","2012","2012",48.1,"B","Break"
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGHOTH","% of males aged 15 years old and over","FRA","France","2014","2014",51.4,,
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGHOTH","% of males aged 15 years old and over","FRA","France","2019","2019",55.6,,
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGTOTX","% of population aged 15 years old and over","FRA","France","2012","2012",54.2,"B","Break"
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGTOTX","% of population aged 15 years old and over","FRA","France","2014","2014",57.6,,
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGTOTX","% of population aged 15 years old and over","FRA","France","2019","2019",62.6,,
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGFMTF","% of females aged 15 years old and over","DEU","Germany","2010","2010",49.3,,
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGFMTF","% of females aged 15 years old and over","DEU","Germany","2012","2012",52.5,,
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGFMTF","% of females aged 15 years old and over","DEU","Germany","2014","2014",42.5,,
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGFMTF","% of females aged 15 years old and over","DEU","Germany","2019","2019",55.8,,
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGHOTH","% of males aged 15 years old and over","DEU","Germany","2010","2010",31.2,,
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGHOTH","% of males aged 15 years old and over","DEU","Germany","2012","2012",35.8,,
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGHOTH","% of males aged 15 years old and over","DEU","Germany","2014","2014",25.3,,
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGHOTH","% of males aged 15 years old and over","DEU","Germany","2019","2019",35.6,,
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGTOTX","% of population aged 15 years old and over","DEU","Germany","2010","2010",40.5,,
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGTOTX","% of population aged 15 years old and over","DEU","Germany","2012","2012",44.4,,
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGTOTX","% of population aged 15 years old and over","DEU","Germany","2014","2014",34.1,,
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGTOTX","% of population aged 15 years old and over","DEU","Germany","2019","2019",45.9,,
"FOODVEGE","Vegetables consumption, daily (survey)","FRVGFMTF","% of females aged 15 years old and over","GRC","Greece","2014","2014",67.1,,
